,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
234,13768|MrRuth,13768,1792,m,"Brooke, Henry,",The fool of quality;,m,,1792,m,0
17514,9228|Velasco,9228,1847,m,"Lennep, J. van (Jacob van),",The adopted son,f,,1847,m,0
2301,13170|Mr.Ellesmere,13170,1806,m,"Opie, Amelia Alderson,",Simple tales,f,,1806,m,0
4824,14666|Mr.Cleveland,14666,1819,m,,"Melcombe Lodge; or, traits of family pride!",u,,1819,m,0
13129,8663|M.deRosanges,8663,1834,m,,"Tales for the parlour; or, Records of romance and chivalry",u,,1834,m,0
17086,4493|Richard,4493,1845,m,"Opie, Amelia Alderson,",White lies,f,,1845,m,0
3995,14734|Prince,14734,1819,m,"Barrett, Eaton Stannard,",The metropolis,m,,1819,m,0
1935,14495|lordBathurst,14495,1803,m,"Swift, Jonathan,",The works of the Rev. Jonathan Swift,m,,1803,m,0
2083,7007|Charles,7007,1807,m,,The memoirs of Charles Westcote,u,,1807,m,0
204,13540|Earl,13540,1789,m,"Bennett,",Agnes de-Courci,u,,1789,m,0
537,13540|Mr.Harley,13540,1789,m,"Bennett,",Agnes de-Courci,u,,1789,m,0
563,13710|Wilson,13710,1796,m,"Smollett, T.","The miscellaneous works of Tobias Smollett, M. D",m,,1796,m,0
17377,6225|Ahmed,6225,1848,m,,The young man's offering,u,,1848,m,0
4597,11698|Mr.Longfield,11698,1812,m,"Brooke, Henry,","The history of Henry, earl of Moreland",m,,1812,m,0
16223,12470|Jason,12470,1849,m,"Dumas, Alexandre,","Acté of Corinth; or, The convert of St. Paul",m,,1849,m,0
7974,11631|Bradley,11631,1823,m,"M'Henry, James,","The spectre of the forest, or Annals of the Housatonic",m,,1823,m,0
17874,565|Rodolphe,565,1844,m,"Sue, Eugène,",The mysteries of Paris,m,,1844,m,0
16612,14381|LordMountvilliers,14381,1844,m,"Smith, Horace,",Arthur Arundel,m,,1844,m,0
4845,15039|DePenil,15039,1817,m,"Porter, Jane,",The pastor's fire-side,f,,1817,m,0
8016,4785|Vandyke,4785,1826,m,"Colman, George,",The circle of anecdote and wit,m,,1826,m,0
4608,15095|Mr.Annesly,15095,1815,m,"Mackenzie, Henry,",The works of Henry Mackenzie,m,,1815,m,0
4864,10200|Mr.Darnel,10200,1816,m,,Select novels,f,,1816,m,0
2294,13379|Mr.Fortescue,13379,1808,m,"(Ellen Rebecca), Warner, Miss",Herbert-Lodge,f,,1808,m,0
13707,9917|LordOldborough,9917,1832,m,"Edgeworth, Maria,",Tales and novels,f,,1832,m,0
493,14935|Sterne,14935,1784,m,"Swift, Jonathan,",The works of the Rev. Dr. Jonathan Swift,m,,1784,m,0
8696,14247|Mr.Tims,14247,1821,m,"Bennett, William, solicitor.","The cavalier, a romance",m,,1821,m,0
17746,5134|Saville,5134,1845,m,"Lister, Charles.",The college chums,m,,1845,m,0
16634,3768|JohnStokes,3768,1841,m,"Mitford, Mary Russell,",The works of Mary Russell Mitford,f,,1841,m,0
16049,12233|Mr.Hayward,12233,1843,m,"Ingraham, J. H. (Joseph Holt),","Morris Græme: or, The cruise of the Sea-Slipper",m,,1843,m,0
628,13708|DonDiego,13708,1796,m,"Smollett, T.","The miscellaneous works of Tobias Smollett, M. D",m,,1796,m,0
8506,3257|William,3257,1821,m,"Hogg, James,",The mountain bard ;,m,,1821,m,0
17126,4074|Pulaski,4074,1846,m,"Lippard, George,",Blanche of Brandywine;,m,,1846,m,0
8388,8551|John,8551,1820,m,,Tales of the academy,u,,1820,m,0
9551,14717|Rose,14717,1825,m,"Coxe, Frances Clare Adeline.","The Camisard, or, The Protestants of Languedoc",f,,1825,m,0
16147,3544|SirGervaise,3544,1843,m,"Cooper, James Fenimore,",The two admirals,m,,1843,m,0
12838,8852|Marsali,8852,1836,m,"Hogg, James,",Tales of the wars of Montrose,m,,1836,m,0
5875,13865|Mr.Armstrong,13865,1813,m,"Plumptre, Anne,",The history of myself and my friend;,f,,1813,m,0
8009,2423|Wilmot,2423,1824,m,"Cushing, E. L. (Eliza Lanesford),",Saratoga;,f,,1824,m,0
2659,13448|DeCastro,13448,1809,m,"Porter, Anna Maria,",Don Sebastian,f,,1809,m,0
2550,14264|Giles,14264,1804,m,"Pigott, Harriet,","The pride of ancestry: or, Who is she?",f,,1804,m,0
551,3720|Francis,3720,1795,m,"Cumberland, Richard,",Arundel,m,,1795,m,0
3996,1473|Elspeth,1473,1819,m,"Scott, Walter,",Novels and tales of the author of Waverley,m,,1819,m,0
12317,13901|LordSquandermoor,13901,1832,m,"Moore, Charlotte Trimmer.",Country houses,f,,1832,m,0
13755,13748|Rosemaldon,13748,1838,m,"Lady, Stepney, Catherine Pollock Manners,",The courtier's daughter,f,,1838,m,0
9591,14813|LorddeCourville,14813,1822,m,"Harding, Anne Raikes,","The refugees, an Irish tale",f,,1822,m,0
9088,13476|Thetford,13476,1821,m,"Brown, Charles Brockden,",Arthur Mervyn,m,,1821,m,0
4980,13776|Mr.Mackenzie,13776,1818,m,"Davenport, Selina.",An angel's form and a devil's heart,f,,1818,m,0
692,6018|Hodge,6018,1791,m,anon6018,"The wonder working water-mill displayed with its apparatus, appurtenances, appendages, and operations, or, The mill to grind old people young",u,,1791,m,0
13367,13677|PhilipSydney,13677,1839,m,"Williams, Robert Folkestone",The youth of Shakspeare,m,,1839,m,0
5399,9312|Giles,9312,1818,m,"More, Hannah,",Stories for the middle ranks of society and tales for the common people,f,,1818,m,0
9729,13237|Courtney,13237,1825,m,,"Husband hunting, or, The mother and daughters",u,,1825,m,0
77,14671|MrHardham,14671,1795,m,"Cumberland, Richard,",Henry;,m,,1795,m,0
17322,3710|Villebecque,3710,1849,m,"Earl of Beaconsfield, Disraeli, Benjamin,",Coningsby,m,,1849,m,0
17804,9757|JeanMarais,9757,1844,m,"James, G. P. R. (George Payne Rainsford),",Arrah Neil,m,,1844,m,0
506,13539|Mongeorge,13539,1787,m,"Smith, Charlotte,",The romance of real life,f,,1787,m,0
3957,434|Hector,434,1815,m,"Mrs. Bray, (Anna Eliza),",The novels and romances of Anna Eliza Bray,f,,1815,m,0
9270,9624|Assad,9624,1827,m,,The Arabian nights entertainments,u,,1827,m,0
12488,10364|Jasper,10364,1831,m,"Sir, Scott, Walter,",[Scott's novels],m,,1831,m,0
9076,13178|MrInverary,13178,1828,m,,The lairds of Fife,u,,1828,m,0
2776,13257|Edward*,13257,1808,m,"Hook, Theodore Edward,",The man of sorrow;,m,,1808,m,0
4585,3680|MahammedAkbar,3680,1815,m,"Peacock, Lucy,",Friendly Labours,f,,1815,m,0
9517,7204|Geoffrey,7204,1823,m,"Sir, Scott, Walter,",Peveril of the peak,m,,1823,m,0
17471,6499|Mr.Walford,6499,1849,m,"Hall, Thomas,","The lord of the manor, or, Lights and shades of country life",m,,1849,m,0
2028,13137|Julius,13137,1800,m,"Kendall, Edward Augustus,","The stories of Senex, or, Little histories of little people",m,,1800,m,0
17641,13809|SidneyHammond,13809,1844,m,"(Catherine Grace Frances), Gore, Mrs.",The birthright and other tales,f,,1844,m,0
17099,7943|DonAlphonse,7943,1845,m,"Ballou, Maturin Murray,","Red Rupert, the American bucanier",m,,1845,m,0
2717,14264|Frank,14264,1804,m,"Pigott, Harriet,","The pride of ancestry: or, Who is she?",f,,1804,m,0
16195,14907|M.deMaugency,14907,1848,m,"Murray, Hamilton.",Mildred Vernon;,m,,1848,m,0
609,13710|Baynard,13710,1796,m,"Smollett, T.","The miscellaneous works of Tobias Smollett, M. D",m,,1796,m,0
13863,9106|Ranulph,9106,1830,m,,The New British novelist;,u,,1830,m,0
8891,11555|Rudolph,11555,1829,m,"Sir, Scott, Walter,","Anne of Geierstein, or, The maiden of the mist",m,,1829,m,0
9140,11916|Pat,11916,1826,m,,The pedlars,u,,1826,m,0
12069,14681|Napoleon,14681,1835,m,"Maxwell, W. H. (William Hamilton),",My life,m,,1835,m,0
5720,14886|Dennis,14886,1813,m,"Cuthbertson, Catherine.",Adelaide,f,,1813,m,0
16852,7078|PhilipdeMorgan,7078,1844,m,"James, G. P. R. (George Payne Rainsford),","The works of G.P.R. James, esq",m,,1844,m,0
4594,9023|Dr.Grey,9023,1815,m,"Prickett, Miss.",Warwick Castle,f,,1815,m,0
16587,709|Mr.Roscoe,709,1840,m,"Irving, Washington,",The works of Washington Irving,m,,1840,m,0
4595,937|Mr.Goose,937,1817,m,"Colman, George,",The history of Elsmere and Rosa;,m,,1817,m,0
17158,9445|JohnRamsay,9445,1848,m,"James, G. P. R. (George Payne Rainsford),","Gowrie, or, The king's plot",m,,1848,m,0
552,13540|LordRuthven,13540,1789,m,"Bennett,",Agnes de-Courci,u,,1789,m,0
17672,60|Gregory,60,1844,m,"Miller, Thomas,","Godfrey Malvern, or, The life of an author",m,,1844,m,0
2168,13780|Duke,13780,1800,m,"Croffts, Mrs.",Ankerwick Castle,f,,1800,m,0
8215,4194|Fairbrother,4194,1826,m,"Sir, Scott, Walter,",Tales of my landlord,m,,1826,m,0
17439,899|Isaac,899,1848,m,"Miss O'Keeffe, (Adelaide),","Patriarchal times; or, The land of Canaan",f,,1848,m,0
2616,13448|Gaspar,13448,1809,m,"Porter, Anna Maria,",Don Sebastian,f,,1809,m,0
5330,13878|LordEltondale,13878,1817,m,"Brooke, Frances,",Manners,f,,1817,m,0
9226,13690|Mr.Bramble,13690,1824,m,"Smollett, T. (Tobias),","The miscellaneous works of Tobias Smollett, M.D",m,,1824,m,0
8922,11925|Tomkins,11925,1827,m,"Berens, Edward,",Christmas stories,m,,1827,m,0
2570,14778|Malcolm,14778,1809,m,"Meeke, Mary,",Langhton Priory,f,,1809,m,0
1921,14894|Bob,14894,1804,m,"Dallas, Robert Charles,",Aubrey,m,,1804,m,0
8937,4323|Shakespeare,4323,1820,m,"Oxberry, W. (William),",The actor's budget of wit and merriment,m,,1820,m,0
717,14903|Hanson,14903,1796,m,"Walker, George,",Theodore Cyphon,m,,1796,m,0
9067,3195|Harpsfield,3195,1829,m,"Mrs. Bray, (Anna Eliza),",The Protestant,f,,1829,m,0
8951,4814|Laird,4814,1829,m,"Sir, Scott, Walter,",The Waverley novels,m,,1829,m,0
3932,13893|Arthur,13893,1811,m,"Madame de. C.,","A winter in Paris; or, Memoirs of Madame de C****",u,,1811,m,0
12493,13997|Morrison,13997,1832,m,"Richardson, John,",Wacousta;,m,,1832,m,0
2183,14419|Louis,14419,1806,m,"(Agnes Maria), Bennett, Mrs.",Vicissitudes abroad;,f,,1806,m,0
4965,14693|MrSampson,14693,1815,m,"Sir, Scott, Walter,",Guy Mannering;,m,,1815,m,0
12571,13666|Frew,13666,1834,m,"Gleig, G. R. (George Robert),",Allan Breck,m,,1834,m,0
12921,7921|Jack,7921,1835,m,"Mitford, Mary Russell,",Belford Regis;,f,,1835,m,0
9780,13858|Wilford,13858,1828,m,"Mrs. Bray, (Anna Eliza),",The protestant;,f,,1828,m,0
9743,14353|Evelyn,14353,1820,m,"Opie, Amelia Alderson,",Tales of the heart,f,,1820,m,0
9436,5644|James,5644,1822,m,"Mant, Alicia Catherine,",The cottage in the chalk-pit,f,,1822,m,0
17203,14601|Watson,14601,1844,m,"Liardet, Frederick.",Tales by a barrister,m,,1844,m,0
12609,10342|Robin,10342,1834,m,"Sir, Scott, Walter,",Waverley novels,m,,1834,m,0
8273,6366|Noll,6366,1825,m,"(William Henry), Pyne, W. H.",The twenty-ninth of May,m,,1825,m,0
8994,14590|RabMalachi,14590,1828,m,"Smith, Horace,",Zillah;,m,,1828,m,0
13763,10367|Nigel,10367,1831,m,"Sir, Scott, Walter,",[Scott's novels],m,,1831,m,0
4874,7608|Robert,7608,1814,m,"Penn, James,","The farmer's daughter, of Essex",m,,1814,m,0
1829,7665|Jonathan,7665,1808,m,"Mackenzie, William,","The academy; or, A picture of youth",m,,1808,m,0
9034,13315|Edmund,13315,1828,m,"Thomson, Richard,",Tales of an antiquary,m,,1828,m,0
9192,13053|Benjamin,13053,1825,m,,"English life, or Manners at home",u,,1825,m,0
11982,10376|Dunstan,10376,1831,m,"Sir, Scott, Walter,",[Scott's novels],m,,1831,m,0
5788,13274|Leonardo,13274,1811,m,"Rhodes, Henrietta.",Rosalie,f,,1811,m,0
5678,4973|David,4973,1818,m,"Sir, Scott, Walter,",Tales of my landlord,m,,1818,m,0
5723,14666|Edward,14666,1819,m,,"Melcombe Lodge; or, traits of family pride!",u,,1819,m,0
12606,802|Heywood,802,1833,m,"Picken, Andrew,",Traditionary stories and legendary illustrations,m,,1833,m,0
13387,8777|Selby,8777,1837,m,"(William Hamilton), Maxwell, W. H.","The bivouac; or, Stories of the Peninsular War",m,,1837,m,0
5150,4432|Robin,4432,1818,m,"Hogg, James,",The brownie of Bodsbeck;,m,,1818,m,0
9317,14049|MrD'Alembert,14049,1829,m,"Robertson, Mrs.","Florence, or, The aspirant",f,,1829,m,0
9629,14611|Charles,14611,1823,m,,Isabella,f,,1823,m,0
5917,13502|Theodore,13502,1814,m,"Porter, Anna Maria,",The recluse of Norway,f,,1814,m,0
4526,5668|Kettledrummle,5668,1817,m,"Sir, Scott, Walter,",Tales of my landlord,m,,1817,m,0
9422,14987|Michael,14987,1820,m,"Radcliffe, Ann Ward,",The mysteries of Udolpho,f,,1820,m,0
12055,13604|Mr.Falconer,13604,1836,m,"Mrs. Sherwood, (Mary Martha),",The lady of the manor;,f,,1836,m,0
4676,1233|lordLittledale,1233,1813,m,"Mrs. Hofland, (Barbara),",The sisters;,f,,1813,m,0
9265,13743|Mr.Charlton,13743,1829,m,"Mrs. Sherwood, (Mary Martha),",The lady of the manor,f,,1829,m,0
9013,13891|Mr.Bolton,13891,1827,m,"Scargill, William Pitt,",Blue-stocking Hall,m,,1827,m,0
1987,13562|Fabian,13562,1809,m,"Peregrine, Peter.",Matilda Montfort,m,,1809,m,0
819,14930|Swift,14930,1784,m,"Swift, Jonathan,",The works of the Rev. Dr. Jonathan Swift,m,,1784,m,0
2093,14856|HarryGrosvenor,14856,1808,m,,Sketches of character,u,,1808,m,0
2670,15083|Eugene,15083,1808,m,"Lewis, M. G. (Matthew Gregory),",Romantic tales,m,,1808,m,0
16786,7061|MonsieurdeRouvre,7061,1844,m,"James, G. P. R. (George Payne Rainsford),","The works of G.P.R. James, esq",m,,1844,m,0
9473,14650|Lucas,14650,1821,m,,Concealment,u,,1821,m,0
9216,13665|Vernon,13665,1829,m,"Gleig, G. R. (George Robert),",The Chelsea pensioners,m,,1829,m,0
17136,13005|Masseran,13005,1841,m,"James, G. P. R. (George Payne Rainsford),",Corse de Leon,m,,1841,m,0
9567,13693|LordUlswater,13693,1829,m,"Lytton, Edward Bulwer Lytton, Baron,",The disowned,m,,1829,m,0
4626,1470|Callum,1470,1819,m,"Scott, Walter,",Novels and tales of the author of Waverley,m,,1819,m,0
2652,14970|David,14970,1801,m,"Helme, Elizabeth,",St. Margaret's cave,f,,1801,m,0
5160,14678|Balfour,14678,1816,m,"Scott, Walter, Sir,",Tales of my landlord,m,,1816,m,0
13718,14099|Mr.Knowles,14099,1835,m,"Trollope, Frances Milton,",Tremordyn cliff,f,,1835,m,0
1964,14003|Mr.G.Abington,14003,1801,m,"Acton, Eugenia de,",The microcosm,f,,1801,m,0
12551,1566|Obadiah,1566,1839,m,"Daunt, William J. O'Neill,",The husband-hunter,m,,1839,m,0
339,15025|Morel,15025,1785,m,"Genlis, Stéphanie Félicité,",Tales of the castle;,f,,1785,m,0
17073,7915|O'Driscoll,7915,1843,m,"Captain Knox, (Charles Henry),",Harry Mowbray,u,,1843,m,0
5175,14186|Pat,14186,1810,m,"Cuthbertson, Catherine.",Forest of Montalbano,f,,1810,m,0
8809,4727|Percival,4727,1825,m,"Heney, James.",Agnes : or the sailor's orphan ;,m,,1825,m,0
16146,2876|Gabriel,2876,1841,m,"Martineau, Harriet,",The hour and the man,f,,1841,m,0
9808,5403|Seymour,5403,1821,m,,"Gretna Green; or, The elopement of Miss D--- with a gallant son of Mars",u,,1821,m,0
5033,14227|Laroche,14227,1814,m,"Cuthbertson, Catherine.","Santo Sebastiano, or, The young protector",f,,1814,m,0
3986,13797|Mr.Grimes,13797,1817,m,,The actress of the present day,u,,1817,m,0
17750,13253|Robert,13253,1840,m,"Pickering, Ellen,",The quiet husband,f,,1840,m,0
5729,1474|Andrew,1474,1819,m,"Scott, Walter,",Novels and tales of the author of Waverley,m,,1819,m,0
8625,14819|Mr.Etherington,14819,1822,m,"Mrs. Hofland, (Barbara),",Tales of the manor,f,,1822,m,0
9427,135|Bob,135,1825,m,"novelist. Wilson, Alexander,","Alice Allan ; The country town, et cet",m,,1825,m,0
7980,13315|Charles,13315,1828,m,"Thomson, Richard,",Tales of an antiquary,m,,1828,m,0
2446,307|Mr.Garrick,307,1809,m,"(William), Oxberry, W.",The theatrical banquet;,m,,1809,m,0
16964,13212|Mr.Whitmore,13212,1841,m,"(Catherine Charlotte), Maberly, Mrs.",The love-match,f,,1841,m,0
728,13239|Farnham,13239,1791,m,"Smith, Charlotte,",Celestina,f,,1791,m,0
2265,14379|LordBerrington,14379,1805,m,"Porter, Jane,",Thaddeus of Warsaw,f,,1805,m,0
2000,13626|Dr.Delmore,13626,1801,m,"Meeke, Mary,",Which is the man?,f,,1801,m,0
12871,4860|Isaiah,4860,1831,m,"Hale, Sarah Josepha Buell,",Sketches of American character,f,,1831,m,0
9815,165|William,165,1820,m,"Mrs. Hughs, (Mary)",Something new from Aunt Mary,f,,1820,m,0
13431,12574|LordStapylford,12574,1834,m,"Mrs. Gore, (Catherine Grace Frances),",Mothers and daughters;,f,,1834,m,0
4452,14347|Mr.MauriceVilliers,14347,1816,m,"Burney, Sarah Harriet,",Tales of fancy,f,,1816,m,0
8759,809|Cronin,809,1829,m,"Croker, Thomas Crofton,",Legends of the lakes,m,,1829,m,0
8583,4850|VictorLee,4850,1829,m,"Sir, Scott, Walter,",The Waverley novels,m,,1829,m,0
12950,2411|LordGrange,2411,1839,m,"James, G. P. R. (George Payne Rainsford),",Tales illustrating the passions,m,,1839,m,0
8377,4833|RichardVarney,4833,1829,m,"Sir, Scott, Walter,",The Waverley novels,m,,1829,m,0
17405,11855|ElbridgeBond,11855,1847,m,"Jackson, Frederick.",Riches and honor,m,,1847,m,0
404,13706|Jennings,13706,1796,m,"Smollett, T.","The miscellaneous works of Tobias Smollett, M. D",m,,1796,m,0
13694,11746|Maso,11746,1835,m,"Cooper, James Fenimore,",The headsman;,m,,1835,m,0
4346,15095|Mr.Jephson,15095,1815,m,"Mackenzie, Henry,",The works of Henry Mackenzie,m,,1815,m,0
17352,11356|Ferrand,11356,1841,m,"Howitt, Mary Botham,",Strive and thrive,f,,1841,m,0
4932,8486|Nicholas,8486,1814,m,"Leadbeater, Mary,","Tales for cottagers, accomodated to the present condition of the Irish peasantry",f,,1814,m,0
2153,14419|Charles,14419,1806,m,"(Agnes Maria), Bennett, Mrs.",Vicissitudes abroad;,f,,1806,m,0
12495,14223|Drewes,14223,1837,m,"(Catherine Grace Frances), Gore, Mrs.","Stokeshill Place, or, The man of business",f,,1837,m,0
5825,10451|Richard,10451,1810,m,"Madame Cottin, (Sophie),",The Saracen;,f,,1810,m,0
2319,14379|Lascelles,14379,1805,m,"Porter, Jane,",Thaddeus of Warsaw,f,,1805,m,0
9596,13447|Sebastian,13447,1822,m,"Misses. Cuthbertson,",Romance of the Pyrenees,u,,1822,m,0
12351,13166|Mr.B.,13166,1838,m,"Smith, Horace,","Jane Lomax; or, A mother's crime",m,,1838,m,0
12423,5666|Chandler,5666,1832,m,,"The ladies cabinet of fashion, music and romance",u,,1832,m,0
2691,3288|Mr.Stanley,3288,1809,m,"More, Hannah,",Cœlebs in search of a wife,f,,1809,m,0
4884,9148|TomFlanagan,9148,1817,m,"Mrs. Edgworth,","Tales of real life; or, Scenes in Ireland;",f,,1817,m,0
2560,10871|Dr.Goldsmith,10871,1801,m,"Goldsmith, Oliver,",The miscellaneous works of Oliver Goldsmith,m,,1801,m,0
16319,13855|Turner,13855,1840,m,"Vincent, Francis, Sir,",Arundel,m,,1840,m,0
9666,14590|Gabriel,14590,1828,m,"Smith, Horace,",Zillah;,m,,1828,m,0
314,13705|Mr.Marmozet,13705,1796,m,"Smollett, T.","The miscellaneous works of Tobias Smollett, M. D",m,,1796,m,0
156,13705|Mr.Tomlins,13705,1796,m,"Smollett, T.","The miscellaneous works of Tobias Smollett, M. D",m,,1796,m,0
9607,13302|Mr.Dudley,13302,1827,m,"Brown, Charles Brockden,",The Novels of Charles Brockden Brown,m,,1827,m,0
746,14105|Theodore,14105,1796,m,"Genlis, Stéphanie Félicité,",Adelaide and Theodore;,f,,1796,m,0
13361,9029|Valcourt,9029,1833,m,"Kock, Paul de,",The modern Cymon,m,,1833,m,0
8147,12715|Mr.Wormwood,12715,1828,m,"Baron, Lytton, Edward Bulwer Lytton,","Pelham, or, The adventures of a gentleman",m,,1828,m,0
17123,13453|LordKennis,13453,1840,m,"Milton, Henry.",Rivalry,m,,1840,m,0
4981,14459|FrederickArundel,14459,1817,m,"Cuthbertson, Catherine.",Rosabella,f,,1817,m,0
5380,434|RogerRowle,434,1815,m,"Mrs. Bray, (Anna Eliza),",The novels and romances of Anna Eliza Bray,f,,1815,m,0
16472,13649|Francis,13649,1845,m,"Burdon, Hannah D.",The ward of the crown,f,,1845,m,0
17571,3617|Jim,3617,1849,m,"(Azel Stevens), Roe, A. S.",James Montjoy,u,,1849,m,0
17151,6809|Jules,6809,1841,m,"Ingraham, J. H. (Joseph Holt),",The quadroone;,m,,1841,m,0
17564,8436|Herbert,8436,1845,m,"Charlotte Elizabeth,",The works of Charlotte Elizabeth,f,,1845,m,0
8865,13949|Mr.Wellwood,13949,1827,m,"Kennedy, Grace,",The works of Grace Kennedy,f,,1827,m,0
469,1419|LordSpelman,1419,1788,m,anon1419,"The amicable Quixote, or, The enthusiasm of friendship",u,,1788,m,0
8524,13667|KingJames,13667,1826,m,"Banim, John,",The Boyne water,m,,1826,m,0
793,14333|Lorenzo,14333,1796,m,"Lewis, M. G.",The monk,u,,1796,m,0
17235,5488|Ned,5488,1842,m,"Cypress, J.,",Sporting scenes and sundry sketches;,m,,1842,m,0
16846,15097|Allan,15097,1841,m,"Sir, Lauder, Thomas Dick,",Legendary tales of the Highlands,m,,1841,m,0
17794,14248|Perrinet,14248,1849,m,"(John Palgrave), Simpson, J. Palgrave","The lily of Paris, or, The king's nurse",m,,1849,m,0
12061,13990|Roberts,13990,1835,m,"Chamier, Frederick,",The unfortunate man,m,,1835,m,0
2707,13170|Eugene,13170,1806,m,"Opie, Amelia Alderson,",Simple tales,f,,1806,m,0
12851,14160|Tam,14160,1830,m,"Picken, Andrew,",The dominies legacy,m,,1830,m,0
5696,14040|Montano,14040,1817,m,,Alexena;,u,,1817,m,0
433,3593|Theodore,3593,1792,m,"Radcliffe, Ann Ward,",The romance of the forest,f,,1792,m,0
2669,13626|Marquis,13626,1801,m,"Meeke, Mary,",Which is the man?,f,,1801,m,0
5339,13321|Constantia,13321,1812,m,"(Jane), West, Mrs.",The loyalists,f,,1812,m,0
2321,11106|Mr.Parrot,11106,1808,m,"Moore, George,",Tales of the passions;,m,,1808,m,0
1977,14778|Benedict,14778,1809,m,"Meeke, Mary,",Langhton Priory,f,,1809,m,0
5873,14057|Cecil,14057,1811,m,"Palmer, Alicia Tindal,",The sons of Altringham;,f,,1811,m,0
13221,11494|Fenwick,11494,1833,m,"Sly, Costard.",Sayings and doings at the Tremont House,m,,1833,m,0
12798,2189|Murphy,2189,1839,m,Della.,The rambles and surprising adventures of Captain Bolio,u,,1839,m,0
17523,13937|Mr.Thornton,13937,1844,m,"Wallace, Ellen.",Constance D'Oyley,f,,1844,m,0
13246,9782|Philip,9782,1834,m,,Ambrose and Eleanor;,u,,1834,m,0
12656,6012|Mr.Collingwood,6012,1834,m,"Edgeworth, Maria,",Helen,f,,1834,m,0
811,13239|Mr.Thorold,13239,1791,m,"Smith, Charlotte,",Celestina,f,,1791,m,0
16064,13907|JugedePaix,13907,1844,m,"Peake, Richard Brinsley,","Cartouche, the celebrated French robber",m,,1844,m,0
16171,12266|Peter,12266,1846,m,"Daunt, William J. O'Neill,",Hugh Talbot: a tale of the Irish confiscations of the seventeenth century,m,,1846,m,0
2487,2348|Antonio,2348,1801,m,"Walker, George,","The three Spaniards, a romance",m,,1801,m,0
11940,14384|Mr.Selwyn,14384,1839,m,"Ward, R. Plumer (Robert Plumer),",Pictures of the world at home and abroad,m,,1839,m,0
13354,9554|Douglas,9554,1836,m,"Tucker, Beverley,",George Balcombe,f,,1836,m,0
